Id,CreationDate,Score,ViewCount,Tags,AnswerCount,FavoriteCount
"62080","2019-10-22 14:10:27","0","28","<geospatial>","1",""
"62084","2019-10-22 14:41:42","0","20","<regression><xgboost><feature-engineering>","0",""
"62086","2019-10-22 15:35:49","0","160","<python><deep-learning><keras><lstm><multilabel-classification>","1",""
"62087","2019-10-22 15:52:25","0","27","<machine-learning><time-series><clustering><unsupervised-learning>","1",""
"62095","2019-10-22 18:50:20","0","15","<r><regression>","0",""
"62096","2019-10-22 19:01:03","1","19","<tensorflow><nlp><word-embeddings>","0",""
"62101","2019-10-22 20:36:42","4","61","<xgboost>","2",""
"62103","2019-10-22 23:52:38","5","94","<pca>","1","1"
"62104","2019-10-23 00:11:37","0","229","<python>","0",""
"62108","2019-10-23 04:57:51","0","40","<cnn><gensim><cosine-distance><siamese-networks><sematic-similarity>","1",""
"62112","2019-10-23 06:24:50","1","89","<machine-learning><nlp><algorithms><k-nn>","1","1"
"62114","2019-10-23 08:30:43","1","73","<machine-learning><neural-network><deep-learning><cnn>","1",""
"62116","2019-10-23 09:12:56","0","18","<orange><performance><orange3>","0",""
"62121","2019-10-23 09:57:45","1","26","<neural-network><classification><pca>","1",""
"62123","2019-10-23 10:48:06","0","35","<deep-learning><classification><keras><predictive-modeling><ensemble-modeling>","1",""
"62126","2019-10-23 12:39:58","0","20","<data-science-model><data-analysis><monte-carlo>","0",""
"62127","2019-10-23 13:44:00","0","19","<time-series><collinearity>","1",""
"62128","2019-10-23 14:20:04","0","125","<python><plotting><seaborn>","0",""
"62131","2019-10-23 15:19:29","0","70","<machine-learning><python>","2",""
"62132","2019-10-23 15:46:07","0","29","<machine-learning>","2",""
"62133","2019-10-23 16:06:43","0","10","<cnn><rnn><svm>","0",""
"51252","2019-05-02 03:45:15","0","19","<python><similarity><lda><similar-documents>","0",""
"51253","2019-05-02 04:43:06","0","14","<cnn>","0",""
"51257","2019-05-02 07:28:37","0","40","<python><tensorflow><lstm><rnn>","0",""
"51258","2019-05-02 07:40:23","0","14","<machine-learning><classification><nlp>","0",""
"51259","2019-05-02 08:03:25","1","36","<machine-learning><neural-network><prediction><orange>","0",""
"51260","2019-05-02 08:25:42","0","119","<bigdata><data-cleaning><apache-nifi>","0",""
"51180","2019-04-30 15:09:12","-1","54","<machine-learning><python><random-forest>","1",""
"62136","2019-10-23 16:59:40","1","33","<clustering><pandas><numpy>","0",""
"62138","2019-10-23 18:39:26","0","10","<machine-learning><python><neural-network><genetic-algorithms>","0",""
"62141","2019-10-23 22:34:24","1","13","<machine-learning><reinforcement-learning>","0",""
"62143","2019-10-23 23:30:00","4","84","<scikit-learn><recommender-system><information-retrieval><tfidf><similar-documents>","1",""
"62144","2019-10-23 23:40:54","6","255","<machine-learning><python><data><data-cleaning><anonymization>","2","3"
"62146","2019-10-24 00:13:52","0","14","<lstm>","0",""
"62147","2019-10-24 01:15:45","1","22","<model-selection><gridsearchcv>","1","1"
"62151","2019-10-24 05:21:01","0","29","<decision-trees>","0","1"
"62154","2019-10-24 08:05:01","0","9","<python><scipy><arima><python-3.x><statsmodels>","0",""
"62160","2019-10-24 11:18:56","1","18","<machine-learning><predictive-modeling><statistics><transfer-learning>","0",""
"62161","2019-10-24 11:51:14","0","25","<machine-learning><nlp><json>","1",""
"62162","2019-10-24 12:01:39","0","66","<python><pandas><data><information-retrieval>","0",""
"62164","2019-10-24 12:27:09","1","34","<neural-network><keras>","2",""
"62165","2019-10-24 13:23:41","1","19","<data><data-formats>","1",""
"62167","2019-10-24 13:40:44","1","20","<reinforcement-learning>","2",""
"62168","2019-10-24 14:52:16","0","18","<machine-learning><deep-learning><computer-vision><3d-reconstruction>","0",""
"62171","2019-10-24 16:04:08","1","38","<scikit-learn><random-forest>","2",""
"62173","2019-10-24 16:16:26","1","20","<apache-spark><graphs><social-network-analysis>","0",""
"62176","2019-10-24 16:22:00","0","18","<python><numpy>","0","0"
"62178","2019-10-24 17:30:35","1","101","<python><dataset><pandas>","1",""
"62182","2019-10-24 17:55:56","0","33","<scikit-learn>","2","1"
"62183","2019-10-24 18:29:23","0","7","<machine-learning><regression><machine-learning-model>","0",""
"62184","2019-10-24 18:32:09","0","47","<python><time-series><regression><forecasting>","0",""
"62187","2019-10-24 19:36:39","1","20","<categorical-data><web-scrapping>","1",""
"62188","2019-10-24 19:54:37","1","44","<machine-learning><python><statistics><simulation>","1",""
"62192","2019-10-24 22:45:51","1","28","<dataset><distribution>","1",""
"62195","2019-10-25 01:29:10","0","13","<statistics><pytorch><variance><weight-initialization>","1",""
"62197","2019-10-25 05:10:23","1","26","<machine-learning><perceptron><math>","0",""
"62198","2019-10-25 05:14:35","0","6","<decision-trees>","0",""
"62201","2019-10-25 08:30:04","0","60","<machine-learning><cnn>","1",""
"62204","2019-10-25 09:32:12","0","7","<python><neural-network><keras><evaluation><hyperparameter-tuning>","0","1"
"62206","2019-10-25 10:00:01","0","96","<scikit-learn><pca>","0",""
"62207","2019-10-25 10:01:40","1","14","<deep-learning><keras><convnet><gradient-descent>","0",""
"62210","2019-10-25 10:23:10","0","10","<r><data-mining><association-rules>","0",""
"62211","2019-10-25 10:27:38","0","23","<python><keras>","0",""
"62213","2019-10-25 10:40:55","0","8","<scikit-learn><svm><normalization>","1",""
"62216","2019-10-25 11:52:01","1","22","<pca><matrix-factorisation>","1",""
"62217","2019-10-25 12:16:12","0","13","<machine-learning><training>","0",""
"62218","2019-10-25 12:36:32","1","12","<machine-learning><classification><training><object-detection>","0",""
"62221","2019-10-25 14:23:17","0","23","<data-analysis><methodology>","0",""
"62222","2019-10-25 14:57:52","1","18","<machine-learning>","1",""
"62224","2019-10-25 15:38:21","1","32","<pca>","2","0"
"62394","2019-10-30 05:20:16","1","33","<hyperparameter>","2",""
"62397","2019-10-30 06:05:51","0","8","<python><gensim>","0",""
"62400","2019-10-30 09:38:53","0","66","<python><logistic-regression>","0",""
"62401","2019-10-30 09:56:03","0","25","<regression><clustering><data-analysis>","3",""
"62402","2019-10-30 09:58:45","2","30","<time-series><correlation>","1",""
"62403","2019-10-30 10:05:45","1","73","<keras><cnn>","1",""
"62404","2019-10-30 10:21:59","0","18","<python><deep-learning><cnn><convnet><pytorch>","0",""
"62405","2019-10-30 10:28:22","0","11","<cross-validation><evaluation><hyperparameter>","0",""
"62409","2019-10-30 10:52:42","8","1582","<deep-learning><feature-extraction>","4","2"
"62411","2019-10-30 11:26:54","1","18","<r><data><visualization>","1",""
"62413","2019-10-30 11:35:43","0","43","<python><scikit-learn>","0",""
"62414","2019-10-30 11:41:00","1","74","<reinforcement-learning><dqn><actor-critic><monte-carlo><keras-rl>","1",""
"62415","2019-10-30 11:47:28","1","52","<machine-learning><python><keras><image-classification><vgg16>","1","2"
"62421","2019-10-30 12:48:24","0","13","<python><dataset><pytorch>","0",""
"62426","2019-10-30 15:17:06","1","17","<neural-network><classification><graphs><siamese-networks>","0",""
"61440","2019-10-08 15:45:18","1","137","<classification><scikit-learn><decision-trees><multiclass-classification><unbalanced-classes>","2",""
"61441","2019-10-08 16:17:38","0","31","<python><neural-network><cross-validation><correlation><ensemble-modeling>","2",""
"61442","2019-10-08 16:19:36","1","36","<deep-learning><regression><imbalanced-learn>","0","1"
"61445","2019-10-08 16:58:29","2","37","<neural-network><perceptron><terminology><mlp>","1",""
"61446","2019-10-08 16:59:01","0","13","<statistics>","1",""
"61447","2019-10-08 17:05:50","0","143","<bert>","1",""
"61455","2019-10-08 19:41:36","1","21","<cnn><object-detection><image-preprocessing>","0","1"
"61461","2019-10-09 00:37:29","2","93","<time-series><variance>","2",""
"61462","2019-10-09 03:18:43","0","30","<nlp><text-mining><nltk><information-retrieval><structured-data>","0",""
"61466","2019-10-09 05:31:57","0","64","<definitions>","1",""
"61467","2019-10-09 05:42:32","0","146","<keras><training><cross-validation><prediction>","1",""
"61470","2019-10-09 07:12:02","0","93","<machine-learning><python><pandas><numpy>","1",""
"61473","2019-10-09 07:51:29","0","20","<linear-regression><forecasting><forecast>","2",""
"61482","2019-10-09 11:30:03","0","15","<nlp><spacy>","0",""
"50939","2019-04-25 20:23:06","1","95","<python><convergence>","0",""
"50944","2019-04-25 21:28:20","0","242","<orange><unbalanced-classes>","3",""
"50948","2019-04-25 22:56:00","2","200","<machine-learning><optimization><data-science-model>","1","1"
"50949","2019-04-25 23:35:12","3","61","<python><keras><tensorflow>","2",""
"50955","2019-04-26 05:34:31","0","33","<machine-learning><classification><xgboost><class-imbalance>","0",""
"50957","2019-04-26 06:04:58","0","30","<neural-network><tensorflow><training>","1",""
"50958","2019-04-26 06:12:35","1","22","<machine-learning><neural-network><deep-learning><cnn><image-classification>","1",""
"50959","2019-04-26 06:31:30","1","22","<clustering>","0",""
"50965","2019-04-26 08:15:59","0","126","<python><keras><tensorflow><structured-data>","0",""
"50966","2019-04-26 08:27:46","0","76","<lstm>","1",""
"50967","2019-04-26 08:46:11","2","159","<cross-validation><overfitting>","1",""
"50968","2019-04-26 09:20:36","3","441","<machine-learning><python>","3",""
"50971","2019-04-26 10:05:34","0","25","<statistics>","2",""
"50980","2019-04-26 13:03:55","0","19","<visualization><probability>","0",""
"50982","2019-04-26 13:58:13","1","38","<machine-learning><machine-learning-model><anomaly-detection><binary><anomaly>","1","1"
"50985","2019-04-26 14:04:32","1","258","<python><keras><tensorflow>","1",""
"50988","2019-04-26 14:23:59","3","39","<machine-learning><dataset><data><random-forest><training>","1",""
"50991","2019-04-26 15:32:20","0","24","<python><keras><autoencoder><beginner>","0",""
"50992","2019-04-26 16:14:47","2","46","<clustering>","2",""
"50995","2019-04-26 16:42:09","3","345","<machine-learning><regression>","2",""
"50997","2019-04-26 17:45:32","4","37","<neural-network>","1",""
"50998","2019-04-26 17:50:12","6","240","<neural-network><deep-learning><keras><unbalanced-classes><class-imbalance>","1","2"
"51002","2019-04-26 18:58:58","0","22","<neural-network>","0",""
"51007","2019-04-27 03:05:01","1","69","<python><nlp><nltk>","2",""
"51009","2019-04-27 03:29:14","1","27","<neural-network><deep-learning><normalization><feature-scaling><batch-normalization>","0",""
"51010","2019-04-27 03:56:39","0","64","<machine-learning><convnet><pytorch><gan>","0",""
"51012","2019-04-27 08:01:57","1","42","<regression><unbalanced-classes>","1",""
"51429","2019-05-05 12:24:56","1","671","<python><deep-learning><keras><cnn><computer-vision>","1",""
"51430","2019-05-05 12:34:36","1","53","<deep-learning><reinforcement-learning><loss-function><q-learning>","0",""
"51431","2019-05-05 12:46:04","1","91","<machine-learning><neural-network><deep-learning><hardware>","1",""
"51436","2019-05-05 13:40:51","0","784","<python><statistics><probability><scipy>","1",""
"51437","2019-05-05 14:27:38","0","65","<keras><nlp><lstm><word-embeddings>","0",""
"51440","2019-05-05 16:50:19","0","14","<machine-learning><decision-trees><data-science-model>","0",""
"51441","2019-05-05 17:01:01","0","21","<machine-learning><svm>","0",""
"51443","2019-05-05 17:18:03","1","62","<keras><machine-learning-model>","1",""
"51444","2019-05-05 17:39:44","3","56","<scikit-learn><transformer>","2",""
"51449","2019-05-05 18:12:07","0","47","<logistic-regression><autoencoder><class-imbalance>","0",""
"51450","2019-05-05 18:20:00","1","148","<time-series><lstm><rnn><recurrent-neural-net><forecasting>","0","1"
"51451","2019-05-05 18:29:18","3","54","<time-series><data><data-wrangling>","1","1"
"51452","2019-05-05 19:59:19","1","277","<python><convolution><pytorch>","1",""
"51453","2019-05-05 22:37:07","0","87","<svm><hinge-loss>","1",""
"51222","2019-05-01 12:19:07","0","72","<supervised-learning><feature-scaling>","1",""
"51224","2019-05-01 12:55:31","0","537","<scikit-learn><tfidf>","1",""
"51230","2019-05-01 15:35:48","0","47","<machine-learning><scikit-learn><time-series><predictive-modeling>","1",""
"51231","2019-05-01 15:35:57","0","44","<keras><cnn><training><inception><colab>","0",""
"51232","2019-05-01 15:52:12","0","54","<machine-learning><normalization><distribution><density-estimation>","0",""
"51233","2019-05-01 15:52:49","0","16","<regression><predictive-modeling><feature-selection><feature-engineering><model-selection>","0",""
"51234","2019-05-01 15:57:00","0","17","<classification><predictive-modeling><random-forest>","0",""
"51235","2019-05-01 16:32:46","0","20","<deep-learning><scikit-learn><categorical-data><lda><ipython>","0",""
"51236","2019-05-01 17:00:52","0","140","<machine-learning><python><scikit-learn><training>","3","1"
"51242","2019-05-01 19:04:18","1","59","<python><classification><svm><tfidf><classifier>","0",""
"51243","2019-05-01 19:23:28","1","40","<optimization><sequence>","0",""
"51245","2019-05-01 20:48:29","3","25","<bigdata>","1",""
"51246","2019-05-01 21:22:37","1","57","<keras><cnn><rnn><implementation>","1",""
"51247","2019-05-01 23:21:07","0","8","<association-rules>","0",""
"51249","2019-05-01 23:50:00","2","1377","<keras><bigdata><training>","1","2"
"62225","2019-10-25 16:09:12","2","54","<python><deep-learning><nlp><image-preprocessing><opencv>","2",""
"62226","2019-10-25 16:25:02","0","20","<machine-learning>","0",""
"62228","2019-10-25 16:52:20","0","9","<neural-network><deep-learning>","0",""
"62229","2019-10-25 17:10:57","0","6","<machine-learning><multiclass-classification><imbalanced-learn>","0",""
"62230","2019-10-25 17:20:01","1","45","<machine-learning><r><xgboost>","0",""
"62231","2019-10-25 17:40:17","1","58","<machine-learning><python><scikit-learn>","1",""
"62232","2019-10-25 17:44:24","0","29","<python><nlp>","0",""
"62234","2019-10-25 18:47:40","0","55","<weka>","1",""
"62235","2019-10-25 19:08:51","1","14","<r>","0",""
"62239","2019-10-25 23:34:03","0","21","<neural-network><nlp><sequence-to-sequence>","0",""
"62241","2019-10-26 01:25:01","1","31","<activation-function>","1",""
"62243","2019-10-26 06:28:42","1","42","<pytorch><gpu>","1",""
"62244","2019-10-26 08:25:56","-1","352","<python><pandas><data-cleaning><dataframe>","2",""
"62246","2019-10-26 10:52:43","0","19","<machine-learning><neural-network><keras><time-series><lstm>","0",""
"62249","2019-10-26 14:28:17","0","33","<r>","1",""
"62251","2019-10-26 14:41:08","0","35","<classification><svm><naive-bayes-classifier><genetic-algorithms>","1",""
"62252","2019-10-26 14:46:07","0","38","<python><scikit-learn><linear-regression>","2",""
"62255","2019-10-26 16:35:22","0","19","<machine-learning><training><algorithms>","2",""
"62257","2019-10-26 16:57:22","1","18","<neural-network><deep-learning><time-series><regression><graphs>","0",""
"62262","2019-10-26 19:31:48","1","25","<multiclass-classification><multilabel-classification><softmax>","0",""
"62264","2019-10-26 22:06:50","4","139","<machine-learning><python><keras><convnet><vgg16>","2","5"
"62266","2019-10-26 23:21:31","0","14","<bigdata><cloud-computing>","0",""
"62267","2019-10-27 01:17:52","2","69","<tensorflow><machine-learning-model><overfitting><gpu>","3","2"
"62269","2019-10-27 05:55:21","1","10","<machine-learning><statistics><data-science-model>","1",""
"62271","2019-10-27 06:14:44","1","14","<classification>","0",""
"62272","2019-10-27 06:34:20","-2","29","<machine-learning>","1",""
"62277","2019-10-27 12:00:23","1","10","<deep-learning><cnn><vgg16>","0","1"
"62282","2019-10-27 13:05:46","0","39","<gradient-descent>","1",""
"62289","2019-10-27 19:13:49","0","17","<data-mining><text-mining><word2vec>","0",""
"62290","2019-10-27 19:50:39","0","24","<machine-learning><statistics>","0",""
"62443","2019-10-31 04:12:26","0","11","<training><yolo>","0",""
"62445","2019-10-31 06:07:40","0","40","<scikit-learn><regression><linear-regression>","1",""
"62448","2019-10-31 07:43:53","1","158","<machine-learning><python><deep-learning><dataset><privacy>","3",""
"62449","2019-10-31 07:51:17","1","28","<neural-network><lstm><rnn><recurrent-neural-net>","1","1"
"62450","2019-10-31 08:01:25","0","7","<machine-learning><python><deep-learning><rnn><math>","0",""
"62451","2019-10-31 08:03:52","2","44","<machine-learning><missing-data><data-imputation>","1",""
"62452","2019-10-31 08:07:49","0","43","<pandas><dataframe>","2",""
"62454","2019-10-31 08:23:31","0","14","<deep-learning><keras><tensorflow><cnn><computer-vision>","0",""
"62455","2019-10-31 08:24:15","0","16","<neural-network><deep-learning><bert><deep-network><transformer>","0",""
"62463","2019-10-31 11:17:36","0","2","<neural-network><reinforcement-learning><policy-gradients>","0",""
"51092","2019-04-29 07:01:23","1","47","<classification><time-series>","1",""
"51095","2019-04-29 09:04:54","0","22","<classification><sampling><class-imbalance><binary><smote>","1",""
"51096","2019-04-29 09:10:16","2","130","<nlp><structured-data>","0",""
"51099","2019-04-29 09:39:37","0","14","<machine-learning><classification><scikit-learn><model-selection>","0",""
"51100","2019-04-29 09:47:55","1","456","<deep-learning><classification><keras><scikit-learn><decision-trees>","1",""
"51101","2019-04-29 10:03:31","1","133","<python><deep-learning><anomaly-detection>","1",""
"51102","2019-04-29 10:20:17","0","15","<machine-learning><classification>","1",""
"51106","2019-04-29 10:51:39","0","22","<python><classification><keras><multilabel-classification><natural-language-process>","1",""
"62291","2019-10-27 20:50:05","0","26","<machine-learning><pandas><feature-selection>","1",""
"62293","2019-10-27 22:38:29","0","23","<machine-learning><python><keras><lstm>","0",""
"62294","2019-10-27 23:24:52","0","25","<python><scikit-learn><logistic-regression><missing-data><dummy-variables>","2","1"
"62295","2019-10-27 23:26:22","0","16","<data-analysis><descriptive-statistics><self-study>","1",""
"62296","2019-10-27 23:27:14","1","33","<machine-learning><python><logistic-regression>","0",""
"62300","2019-10-28 05:01:09","1","17","<time-series>","0","2"
"62301","2019-10-28 06:02:25","0","10","<deep-learning><keras><lstm>","0",""
"62302","2019-10-28 06:45:20","1","35","<machine-learning><reinforcement-learning><math><research>","0",""
"62303","2019-10-28 07:47:14","3","242","<machine-learning><scikit-learn><evaluation>","1","2"
"62305","2019-10-28 09:30:28","5","511","<machine-learning><optimization><genetic-algorithms>","3","1"
"62306","2019-10-28 09:33:09","0","36","<machine-learning><neural-network><deep-learning><cnn><machine-learning-model>","1",""
"62307","2019-10-28 10:14:03","0","17","<nlp><feature-selection><feature-extraction>","0",""
"62308","2019-10-28 11:08:42","0","12","<machine-learning><nlp><text-mining><multilabel-classification>","0",""
"62309","2019-10-28 11:10:19","0","17","<code>","0",""
"62312","2019-10-28 11:24:35","0","19","<regression>","0",""
"62314","2019-10-28 11:53:29","1","36","<scikit-learn><regression><pandas><data-science-model><mlp>","1",""
"62316","2019-10-28 13:12:53","0","44","<machine-learning><python><keras><transfer-learning><vgg16>","1","1"
"62322","2019-10-28 17:18:31","0","43","<python><nlp><nltk><spacy>","1",""
"62323","2019-10-28 17:20:36","3","99","<machine-learning><neural-network><optimization><gradient-descent><hyperparameter>","1","3"
"62325","2019-10-28 18:46:23","1","42","<machine-learning><python><time-series><unsupervised-learning><anomaly-detection>","1","1"
"62326","2019-10-28 19:04:42","2","27","<machine-learning><deep-learning>","1",""
"62328","2019-10-28 19:11:10","0","129","<regression><linear-regression><terminology>","1","1"
"62329","2019-10-28 19:48:04","0","63","<machine-learning><neural-network><gradient-descent><backpropagation>","1",""
"62332","2019-10-28 20:19:31","0","92","<r>","0",""
"51479","2019-05-06 08:18:55","0","20","<machine-learning><dataset>","0",""
"51481","2019-05-06 08:24:42","0","19","<tensorflow><reinforcement-learning>","0",""
"51482","2019-05-06 09:02:09","1","91","<tensorflow><rnn>","0",""
"51483","2019-05-06 09:20:02","0","27","<machine-learning><python><scikit-learn><svm>","0",""
"51485","2019-05-06 09:41:10","0","27","<python><time-series>","0",""
"51489","2019-05-06 10:32:58","0","81","<machine-learning><keras><computer-vision><gan>","1",""
"51490","2019-05-06 11:11:49","0","14","<machine-learning><machine-learning-model><azure-ml>","0",""
"51491","2019-05-06 11:47:47","1","20","<machine-learning><neural-network><deep-learning><predictive-modeling><matlab>","0",""
"51492","2019-05-06 12:08:14","0","61","<r><clustering><binary><numerical>","0",""
"51497","2019-05-06 13:38:49","3","23","<machine-learning><rbf>","1",""
"51499","2019-05-06 14:26:40","1","1416","<xgboost>","0","1"
"51500","2019-05-06 14:29:14","0","15","<lstm><decision-trees><prediction>","0",""
"51501","2019-05-06 14:47:02","0","20","<evaluation>","0",""
"51504","2019-05-06 15:12:46","0","30","<machine-learning><deep-learning><unsupervised-learning><anomaly-detection>","0",""
"51506","2019-05-06 15:52:27","0","21","<classification><feature-selection><feature-engineering>","0",""
"51508","2019-05-06 17:13:35","0","17","<semi-supervised-learning>","0",""
"51509","2019-05-06 17:28:59","1","31","<numpy><plotting><matplotlib>","1",""
"51512","2019-05-06 21:04:57","1","33","<tensorflow><cnn><accuracy>","0",""
"51514","2019-05-06 22:05:40","0","24","<neural-network><deep-learning><cnn><image>","0",""
"51516","2019-05-07 00:57:28","2","55","<machine-learning><cross-validation>","1",""
"51127","2019-04-29 16:49:20","2","49","<deep-learning><convnet><recurrent-neural-net>","1",""
"51131","2019-04-29 17:24:10","1","156","<neural-network><keras><time-series><lstm><recurrent-neural-net>","0",""
"51132","2019-04-29 17:48:04","1","79","<prediction><dimensionality-reduction><feature-scaling><pipelines>","1","0"
"51134","2019-04-29 19:07:32","0","146","<nlp><data-mining><text-mining>","0",""
"51136","2019-04-29 20:18:39","1","485","<deep-learning><regression><lstm><deep-network>","3",""
"51139","2019-04-29 20:46:15","0","27","<pca>","1",""
"51141","2019-04-29 21:43:59","4","37","<machine-learning><natural-language-process><language-model>","1","1"
"51142","2019-04-29 21:56:53","0","150","<python><tensorflow><dimensionality-reduction>","0",""
"51143","2019-04-29 21:58:47","0","73","<statistics><linear-regression>","2",""
"51144","2019-04-29 22:17:22","0","21","<machine-learning><deep-learning><time-series><optimization>","1",""
"62334","2019-10-28 21:33:50","0","17","<machine-learning><neural-network><autoencoder><normalization><gaussian-process>","0",""
"62338","2019-10-28 22:53:28","1","30","<python><correlation><graphs><matrix>","1",""
"62339","2019-10-28 23:06:32","0","32","<machine-learning><predictive-modeling><cross-validation>","2",""
"62341","2019-10-29 03:28:00","0","37","<python><predictive-modeling><unsupervised-learning><supervised-learning>","1",""
"62346","2019-10-29 05:38:46","0","56","<machine-learning><classification><scikit-learn><feature-selection><accuracy>","1",""
"62347","2019-10-29 06:47:37","0","42","<machine-learning><classification><logistic-regression><data-science-model>","1",""
"62348","2019-10-29 07:55:11","0","123","<machine-learning><python><dataset><csv><json>","1","1"
"62353","2019-10-29 10:22:46","0","20","<machine-learning><nlp><lstm><machine-learning-model>","1",""
"62355","2019-10-29 11:08:06","0","80","<cnn>","2",""
"62361","2019-10-29 12:51:28","0","5","<machine-learning>","0",""
"62362","2019-10-29 13:09:30","0","3","<machine-learning><tensorflow>","0",""
"62365","2019-10-29 15:01:18","1","28","<machine-learning><classification>","1","2"
"62369","2019-10-29 16:11:28","4","247","<classification><time-series><regression><random-forest><forecasting>","2","1"
"62371","2019-10-29 17:26:18","1","17","<convolution><graphs><attention-mechanism>","0",""
"62373","2019-10-29 17:40:53","0","9","<deep-learning><lstm><word2vec><word-embeddings><embeddings>","0",""
"62374","2019-10-29 17:45:58","0","13","<keras><tensorflow>","1",""
"62376","2019-10-29 18:33:53","0","16","<machine-learning><python><data-analysis>","0",""
"62378","2019-10-29 18:39:08","0","8","<preprocessing><binary><aggregation>","0",""
"62384","2019-10-29 23:35:59","0","19","<python><dummy-variables>","1",""
"62386","2019-10-30 00:50:50","0","9","<python><deep-learning><dataset><anonymization><privacy>","0",""
"62388","2019-10-30 02:43:20","2","45","<correlation>","2",""
"62391","2019-10-30 03:45:27","1","49","<pca>","2","2"
"62392","2019-10-30 03:59:39","1","12","<deep-learning><generative-models><image-preprocessing><image>","0",""
"62393","2019-10-30 04:50:07","0","19","<scikit-learn><anaconda>","0",""
"62538","2019-11-01 18:20:23","1","19","<machine-learning><nlp><data-augmentation>","1",""
"62541","2019-11-01 19:06:32","0","11","<machine-learning-model>","1",""
"62542","2019-11-01 19:11:02","1","8","<python><deep-learning><tensorflow><preprocessing><numpy>","0",""
"62547","2019-11-01 19:44:09","1","15","<machine-learning><classification><regression>","1",""
"62548","2019-11-01 20:00:47","0","29","<r><missing-data>","1",""
"62549","2019-11-01 20:20:21","1","50","<python><scikit-learn><scipy>","1",""
"62550","2019-11-01 20:30:20","0","48","<machine-learning><classification><scikit-learn><feature-selection>","1",""
"62551","2019-11-01 20:45:20","2","38","<machine-learning>","1",""
"62553","2019-11-01 22:37:33","2","42","<data><data-cleaning><preprocessing><feature-scaling>","1",""
"62556","2019-11-02 00:30:31","3","55","<machine-learning><python><random-forest><decision-trees>","1","0"
"62558","2019-11-02 02:31:47","0","24","<machine-learning><loss-function><natural-language-process><language-model>","0",""
"62561","2019-11-02 07:03:21","0","13","<machine-learning><dimensionality-reduction>","0",""
"62563","2019-11-02 07:50:14","1","6","<machine-learning><bayesian><non-parametric><bayesian-nonparametric>","0",""
"62569","2019-11-02 12:48:27","0","20","<neural-network><accuracy><error-handling>","1",""
"62571","2019-11-02 13:31:40","0","95","<neural-network><feature-selection><transfer-learning><embeddings><features>","0",""
"62572","2019-11-02 13:36:36","0","9","<machine-learning><ocr>","0",""
"62578","2019-11-02 16:51:29","0","67","<python><text-mining>","0",""
"62427","2019-10-30 15:55:44","2","87","<pandas><correlation>","1",""
"62428","2019-10-30 16:13:40","0","13","<information-retrieval>","0",""
"62430","2019-10-30 16:50:44","1","164","<python><pandas><data>","1",""
"62431","2019-10-30 17:38:47","0","18","<clustering><unsupervised-learning><dbscan>","1",""
"62432","2019-10-30 17:49:19","1","26","<feature-selection><feature-engineering><feature-extraction><supervised-learning><feature-construction>","0","1"
"62433","2019-10-30 19:04:23","0","27","<convnet><pytorch><gan><generative-models><gaussian>","1",""
"62434","2019-10-30 19:40:58","0","6","<machine-learning><python><reinforcement-learning>","0",""
"62436","2019-10-30 20:18:41","2","33","<neural-network><generative-models>","0",""
"51355","2019-05-04 04:45:23","0","21","<powerbi>","0",""
"51357","2019-05-04 05:27:36","1","202","<data-mining><similarity>","0","1"
"51358","2019-05-04 05:39:37","0","362","<statistics><correlation>","4",""
"51363","2019-05-04 06:45:07","0","32","<machine-learning><classification><feature-selection><ensemble-modeling><semi-supervised-learning>","0",""
"51367","2019-05-04 08:19:54","0","35","<machine-learning><deep-learning><nlp>","1",""
"51368","2019-05-04 08:25:21","3","80","<keras><cnn><image-classification><transfer-learning><bayesian-networks>","1","1"
"51371","2019-05-04 09:09:16","2","34","<reinforcement-learning><beginner><q-learning>","1",""
"51374","2019-05-04 09:57:04","0","20","<machine-learning><gradient-descent><octave>","0","1"
"51375","2019-05-04 10:23:13","8","1005","<machine-learning><python><pandas><numpy><image-preprocessing>","4","3"
"51378","2019-05-04 12:04:20","1","35","<machine-learning><r><hyperparameter-tuning>","0",""
"51388","2019-05-04 15:24:53","5","41","<dataset><sql>","1",""
"51391","2019-05-04 16:09:10","0","14","<machine-learning><r><logistic-regression>","0","1"
"51397","2019-05-04 19:09:29","3","219","<python><scikit-learn><mlp><randomized-algorithms>","1",""
"51399","2019-05-04 19:32:14","0","36","<machine-learning><python><neural-network><keras><tensorflow>","1",""
"51402","2019-05-04 21:40:19","2","24","<reinforcement-learning><q-learning>","1",""
"51404","2019-05-04 23:29:32","6","2356","<python><nlp><word2vec><gensim>","3",""
"51406","2019-05-05 00:29:50","0","68","<machine-learning><classification><machine-learning-model><class-imbalance><imbalanced-learn>","2","1"
"51407","2019-05-05 01:34:17","0","14","<deep-learning><lstm><computer-vision><convolution><numpy>","0",""
"51408","2019-05-05 04:55:11","0","13","<scikit-learn><clustering>","1",""
"51409","2019-05-05 05:42:44","0","46","<r><predictive-modeling><statistics><forecasting><data-analysis>","1",""
"51412","2019-05-05 06:31:37","0","19","<statistics><logistic-regression>","0",""
"51414","2019-05-05 07:04:33","0","15","<data-mining><recommender-system>","0",""
"51418","2019-05-05 07:59:40","0","20","<machine-learning><machine-learning-model><sensors><sports>","0",""
"51419","2019-05-05 08:23:38","1","30","<machine-learning><python><machine-learning-model>","0",""
"51421","2019-05-05 09:14:38","0","38","<machine-learning><python><random-forest>","0",""
